"id","code"
1869,"24920"
1870,"51940"
1871,"G6007"
1872,"65285"
1873,"28485"
1874,"57107"
1875,"64575"
1876,"50947"
1877,"51702"
1878,"47130"
1879,"69300"
1880,"35539"
1881,"93922"
1882,"12036"
1883,"22512"
1884,"25520"
1885,"99239"
1886,"49610"
1887,"31320"
1888,"61751"
1889,"31233"
1890,"37617"
1891,"49653"
1892,"51597"
1893,"33600"
1894,"20694"
1895,"35371"
1896,"88162"
1897,"43245"
1898,"49507"
1899,"32658"
1900,"72196"
1901,"15576"
1902,"21198"
1903,"59015"
1904,"93971"
1905,"21263"
1906,"44369"
1907,"64425"
1908,"92977"
1909,"25515"
1910,"31075"
1911,"19303"
1912,"G0455"
1913,"64635"
1914,"35131"
1915,"58542"
1916,"60200"
1917,"50387"
1918,"92546"
1919,"36558"
1920,"44701"
1921,"95829"
1922,"58920"
1923,"88333"
1924,"25922"
1925,"51045"
1926,"69644"
1927,"75710"
1928,"42836"
1929,"46257"
1930,"11960"
1931,"35013"
1932,"27226"
1933,"99215"
1934,"33255"
1935,"G0124"
1936,"88348"
1937,"44187"
1938,"54065"
1939,"92524"
1940,"51992"
1941,"25426"
1942,"61534"
1943,"88160"
1944,"21490"
1945,"29870"
1946,"43196"
1947,"92576"
1948,"99285"
1949,"74177"
1950,"19120"
1951,"29710"
1952,"44204"
1953,"56501"
1954,"61524"
1955,"27027"
1956,"33427"
1957,"35122"
1958,"41828"
1959,"46221"
1960,"54130"
1961,"66625"
1962,"27479"
1963,"53500"
1964,"92609"
1965,"99335"
1966,"25443"
1967,"54390"
1968,"27266"
1969,"56740"
1970,"15933"
1971,"74245"
1972,"63081"
1973,"57522"
1974,"64491"
1975,"42450"
1976,"33534"
1977,"43338"
1978,"15570"
1979,"22515"
1980,"65125"
1981,"33362"
1982,"54326"
1983,"92577"
1984,"57010"
1985,"58700"
1986,"17313"
1987,"77431"
1988,"32606"
1989,"96934"
1990,"20838"
1991,"25031"
1992,"38760"
1993,"69424"
1994,"27848"
1995,"68130"
1996,"96922"
1997,"28635"
1998,"56620"
1999,"62282"
2000,"99183"
2001,"73501"
2002,"61886"
2003,"61512"
2004,"20690"
2005,"26992"
2006,"61595"
2007,"95950"
2008,"24900"
2009,"25073"
2010,"78262"
2011,"49040"
2012,"55535"
2013,"55550"
2014,"43195"
2015,"22216"
2016,"42300"
2017,"31766"
2018,"27880"
2019,"54240"
2020,"44139"
2021,"21360"
2022,"25535"
2023,"36600"
2024,"37615"
2025,"73030"
2026,"11420"
2027,"31601"
2028,"77401"
2029,"78110"
2030,"15842"
2031,"69635"
2032,"27256"
2033,"64494"
2034,"33315"
2035,"29824"
2036,"50555"
2037,"25915"
2038,"33963"
2039,"43205"
2040,"86320"
2041,"58553"
2042,"24115"
2043,"64580"
2044,"21558"
2045,"50391"
2046,"64713"
2047,"33951"
2048,"67912"
2049,"92018"
2050,"92953"
2051,"93041"
2052,"35361"
2053,"64595"
2054,"62010"
2055,"27347"
2056,"31502"
2057,"42950"
2058,"92313"
2059,"64448"
2060,"53200"
2061,"90966"
2062,"11901"
2063,"67966"
2064,"90845"
2065,"61735"
2066,"27381"
2067,"31287"
2068,"64708"
2069,"28666"
2070,"35537"
2071,"22208"
2072,"29345"
2073,"95060"
2074,"92521"
2075,"26496"
2076,"44384"
2077,"77306"
2078,"28445"
2079,"50541"
2080,"21433"
2081,"22327"
2082,"92978"
2083,"57268"
2084,"28315"
2085,"73060"
2086,"64795"
2087,"78226"
2088,"24357"
2089,"33993"
2090,"27516"
2091,"61450"
2092,"26110"
2093,"34111"
2094,"98940"
2095,"95872"
2096,"63305"
2097,"98925"
2098,"26516"
2099,"36819"
2100,"50970"
2101,"51845"
2102,"35400"
2103,"64893"
2104,"33518"
2105,"29131"
2106,"96360"
2107,"43108"
2108,"50695"
2109,"36248"
2110,"31627"
2111,"36511"
2112,"77002"
2113,"27122"
2114,"50605"
2115,"93015"
2116,"21256"
2117,"93459"
2118,"33980"
2119,"49568"
2120,"36410"
2121,"11303"
2122,"33800"
2123,"20527"
2124,"28531"
2125,"35511"
2126,"11001"
2127,"49495"
2128,"50815"
2129,"31540"
2130,"63740"
2131,"33884"
2132,"47370"
2133,"92961"
2134,"32310"
2135,"95926"
2136,"G0204"
2137,"33948"
2138,"38232"
2139,"53210"
2140,"35103"
2141,"78608"
2142,"29823"
2143,"64874"
2144,"78805"
2145,"67805"
2146,"88373"
2147,"27326"
2148,"48520"
2149,"54416"
2150,"88177"
2151,"93288"
2152,"45331"
2153,"65400"
2154,"59850"
2155,"26479"
2156,"23073"
2157,"78598"
2158,"50280"
2159,"23615"
2160,"55605"
2161,"63182"
2162,"64490"
2163,"21275"
2164,"66920"
2165,"51520"
2166,"29730"
2167,"33501"
2168,"97762"
2169,"28240"
2170,"36581"
2171,"49521"
2172,"25670"
2173,"43320"
2174,"64901"
2175,"11055"
2176,"95044"
2177,"60522"
2178,"25355"
2179,"42226"
2180,"50780"
2181,"67700"
2182,"56700"
2183,"24152"
2184,"42960"
2185,"71020"
2186,"33985"
2187,"38555"
2188,"46060"
2189,"56820"
2190,"95827"
2191,"31591"
2192,"24342"
2193,"29807"
2194,"89060"
2195,"27003"
2196,"78496"
2197,"Q0091"
2198,"57308"
2199,"92597"
2200,"44403"
2201,"50434"
2202,"15273"
2203,"21435"
2204,"36481"
2205,"46614"
2206,"15002"
2207,"11042"
2208,"67108"
2209,"33976"
2210,"63706"
2211,"99334"
2212,"29891"
2213,"75807"
2214,"13132"
2215,"46716"
2216,"33915"
2217,"64742"
2218,"78270"
2219,"12034"
2220,"21045"
2221,"61304"
2222,"12053"
2223,"39560"
2224,"32853"
2225,"33237"
2226,"96367"
2227,"24685"
2228,"88372"
2229,"31201"
2230,"G0412"
2231,"29861"
2232,"42507"
2233,"64581"
2234,"35633"
2235,"52332"
2236,"72020"
2237,"66170"
2238,"22900"
2239,"64858"
2240,"47605"
2241,"36425"
2242,"95957"
2243,"25420"
2244,"67225"
2245,"29888"
2246,"76946"
2247,"99283"
2248,"27646"
2249,"59857"
2250,"19125"
2251,"97024"
2252,"42415"
2253,"27536"
2254,"35531"
2255,"47610"
2256,"54530"
2257,"26433"
2258,"28525"
2259,"96020"
2260,"49203"
2261,"92613"
2262,"40490"
2263,"43285"
2264,"49425"
2265,"65855"
2266,"68811"
2267,"88302"
2268,"21215"
2269,"24305"
2270,"25024"
2271,"13153"
2272,"42107"
2273,"11620"
2274,"99233"
2275,"75741"
2276,"33470"
2277,"24410"
2278,"27498"
2279,"75887"
2280,"28470"
2281,"26546"
2282,"75635"
2283,"25315"
2284,"36905"
2285,"64680"
2286,"27179"
2287,"10160"
2288,"11306"
2289,"40500"
2290,"33954"
2291,"74742"
2292,"61571"
2293,"68100"
2294,"64570"
2295,"91120"
2296,"52346"
2297,"54120"
2298,"34530"
2299,"35572"
2300,"21452"
2301,"45915"
2302,"27030"
2303,"66180"
2304,"31531"
2305,"43334"
2306,"74470"
2307,"70100"
2308,"25830"
2309,"64492"
2310,"41510"
2311,"19300"
2312,"28735"
2313,"48500"
2314,"69636"
2315,"94070"
2316,"G0239"
2317,"38505"
2318,"49570"
2319,"25441"
2320,"63307"
2321,"45171"
2322,"47350"
2323,"G9686"
2324,"31000"
2325,"69000"
2326,"33300"
2327,"78647"
2328,"39402"
2329,"99337"
2330,"27137"
2331,"73140"
2332,"11421"
2333,"73722"
2334,"30520"
2335,"77295"
2336,"99495"
2337,"33750"
2338,"33505"
2339,"45562"
2340,"54160"
2341,"33228"
2342,"43251"
2343,"43192"
2344,"28300"
2345,"43232"
2346,"15840"
2347,"23107"
2348,"41018"
2349,"92979"
2350,"22846"
2351,"47360"
2352,"67950"
2353,"70010"
2354,"24650"
2355,"27307"
2356,"26035"
2357,"28660"
2358,"34520"
2359,"11047"
2360,"58110"
2361,"58263"
2362,"13131"
2363,"37241"
2364,"21725"
2365,"28010"
2366,"33945"
2367,"50125"
2368,"G9483"
2369,"52224"
2370,"49657"
2371,"24362"
2372,"20251"
2373,"78808"
2374,"26434"
2375,"30560"
2376,"61870"
2377,"25622"
2378,"25250"
2379,"43332"
2380,"59426"
2381,"95832"
2382,"35876"
2383,"21470"
2384,"77022"
2385,"34834"
2386,"35526"
2387,"46601"
2388,"15860"
2389,"27066"
2390,"61070"
2391,"97761"
2392,"26100"
2393,"53410"
2394,"61150"
2395,"60505"
2396,"73120"
2397,"15740"
2398,"15734"
2399,"15951"
2400,"31513"
2401,"31526"
2402,"36478"
2403,"58571"
2404,"27700"
2405,"G0442"
2406,"33322"
2407,"45136"
2408,"21812"
2409,"35901"
2410,"57555"
2411,"75891"
2412,"27130"
2413,"43283"
2414,"33814"
2415,"95930"
2416,"11626"
2417,"75726"
2418,"21073"
2419,"27500"
2420,"73580"
2421,"76080"
2422,"24366"
2423,"64727"
2424,"67835"
2425,"28570"
2426,"31614"
2427,"15776"
2428,"31649"
2429,"35121"
2430,"17108"
2431,"77307"
2432,"50520"
2433,"66711"
2434,"26235"
2435,"26560"
2436,"93886"
2437,"97016"
2438,"43333"
2439,"49501"
2440,"12041"
2441,"21110"
2442,"57100"
2443,"51920"
2444,"38100"
2445,"49204"
2446,"49406"
2447,"53442"
2448,"11762"
2449,"55866"
2450,"72285"
2451,"58275"
2452,"31032"
2453,"47362"
2454,"57130"
2455,"21123"
2456,"50770"
2457,"27767"
2458,"77317"
2459,"29520"
2460,"92556"
2461,"21014"
2462,"37191"
2463,"74247"
2464,"22843"
2465,"26510"
2466,"96111"
2467,"25270"
2468,"55450"
2469,"21013"
2470,"99157"
2471,"28730"
2472,"40804"
2473,"58262"
2474,"30906"
2475,"43238"
2476,"24800"
2477,"42835"
2478,"42120"
2479,"92971"
2480,"22819"
2481,"62320"
2482,"21935"
2483,"27244"
2484,"61566"
2485,"74330"
2486,"62225"
2487,"95928"
2488,"50544"
2489,"34510"
2490,"50900"
2491,"93931"
2492,"92012"
2493,"33845"
2494,"38700"
2495,"G0416"
2496,"29894"
2497,"45121"
2498,"93888"
2499,"24345"
2500,"26755"
2501,"46285"
2502,"27538"
2503,"49452"
2504,"73050"
2505,"23460"
2506,"33681"
2507,"44312"
2508,"78606"
2509,"35585"
2510,"28406"
2511,"22595"
2512,"31770"
2513,"46761"
2514,"94450"
2515,"93018"
2516,"93462"
2517,"45381"
2518,"15610"
2519,"93566"
2520,"11311"
2521,"36140"
2522,"69660"
2523,"15851"
2524,"21720"
2525,"28080"
2526,"50957"
2527,"35321"
2528,"11424"
2529,"65235"
2530,"G0415"
2531,"39545"
2532,"70491"
2533,"28270"
2534,"77770"
2535,"58541"
2536,"55100"
2537,"67917"
2538,"54135"
2539,"12011"
2540,"26135"
2541,"32701"
2542,"G0102"
2543,"35685"
2544,"44390"
2545,"62201"
2546,"52640"
2547,"59151"
2548,"99359"
2549,"64804"
2550,"67935"
2551,"25607"
2552,"27788"
2553,"63198"
2554,"93561"
2555,"33521"
2556,"92602"
2557,"17261"
2558,"95929"
2559,"70496"
2560,"77080"
2561,"34813"
2562,"36215"
2563,"90964"
2564,"11606"
2565,"94729"
2566,"93505"
2567,"36908"
2568,"36591"
2569,"66155"
2570,"95980"
2571,"47564"
2572,"50329"
2573,"31552"
2574,"92083"
2575,"26580"
2576,"31515"
2577,"92572"
2578,"59136"
2579,"69605"
2580,"60600"
2581,"61020"
2582,"61783"
2583,"G0454"
2584,"27385"
2585,"69820"
2586,"27881"
2587,"37197"
2588,"89049"
2589,"24155"
2590,"41114"
2591,"21138"
2592,"64876"
2593,"66840"
2594,"40720"
2595,"46924"
2596,"26370"
2597,"99315"
2598,"43314"
2599,"42831"
2600,"44380"
2601,"12056"
2602,"25680"
2603,"87164"
2604,"96542"
2605,"57282"
2606,"93582"
2607,"19328"
2608,"88125"
2609,"94728"
2610,"25652"
2611,"42215"
2612,"69637"
2613,"31267"
2614,"78104"
2615,"20912"
2616,"33690"
2617,"88366"
2618,"78201"
2619,"23210"
2620,"29844"
2621,"62115"
2622,"23077"
2623,"21750"
2624,"61790"
2625,"15756"
2626,"37218"
2627,"44055"
2628,"95831"
2629,"28490"
2630,"25447"
2631,"52355"
2632,"38200"
2633,"25332"
2634,"24670"
2635,"44208"
2636,"57720"
2637,"44158"
2638,"44015"
2639,"67930"
2640,"99316"
2641,"24102"
2642,"32601"
2643,"26685"
2644,"93308"
2645,"20611"
2646,"41145"
2647,"31030"
2648,"93016"
2649,"27448"
2650,"51741"
2651,"78013"
2652,"28100"
2653,"37565"
2654,"64600"
2655,"G6016"
2656,"27438"
2657,"67440"
2658,"19330"
2659,"54110"
2660,"36245"
2661,"36014"
2662,"58976"
2663,"35256"
2664,"46922"
2665,"43755"
2666,"99304"
2667,"54411"
2668,"31755"
2669,"70170"
2670,"19112"
2671,"20612"
2672,"62143"
2673,"72192"
2674,"31551"
2675,"61215"
2676,"78491"
2677,"70490"
2678,"26262"
2679,"48152"
2680,"50693"
2681,"27620"
2682,"69700"
2683,"37213"
2684,"34812"
2685,"50948"
2686,"62165"
2687,"19342"
2688,"21820"
2689,"31580"
2690,"50135"
2691,"54344"
2692,"54438"
2693,"94016"
2694,"17283"
2695,"54430"
2696,"25065"
2697,"27792"
2698,"46288"
2699,"76513"
2700,"27120"
2701,"30200"
2702,"53085"
2703,"85396"
2704,"11621"
2705,"21270"
2706,"61570"
2707,"78191"
2708,"42804"
2709,"27076"
2710,"35636"
2711,"42320"
2712,"99344"
2713,"30630"
2714,"42665"
2715,"93701"
2716,"95866"
2717,"35634"
2718,"92540"
2719,"22222"
2720,"64716"
2721,"42140"
2722,"58970"
2723,"50630"
2724,"64644"
2725,"33340"
2726,"47142"
2727,"53605"
2728,"96423"
2729,"99350"
2730,"93641"
2731,"35600"
2732,"74485"
2733,"G0120"
2734,"27475"
2735,"31636"
2736,"32820"
2737,"76706"
2738,"15852"
2739,"33608"
2740,"74160"
2741,"15950"
2742,"59150"
2743,"67445"
2744,"49580"
2745,"50593"
2746,"94011"
2747,"33478"
2748,"27758"
2749,"31660"
2750,"52317"
2751,"27509"
2752,"23101"
2753,"64486"
2754,"20973"
2755,"41150"
2756,"23200"
2757,"13122"
2758,"27600"
2759,"75805"
2760,"28110"
2761,"19297"
2762,"26320"
2763,"50433"
2764,"52270"
2765,"42509"
2766,"17281"
2767,"78650"
2768,"33522"
2769,"96153"
2770,"33475"
2771,"47361"
2772,"20520"
2773,"27350"
2774,"29904"
2775,"59871"
2776,"23920"
2777,"69970"
2778,"36596"
2779,"25530"
2780,"62120"
2781,"95028"
2782,"36471"
2783,"90947"
2784,"36222"
2785,"99232"
2786,"22630"
2787,"64640"
2788,"57210"
2789,"68200"
2790,"27503"
2791,"99153"
2792,"21255"
2793,"78492"
2794,"45905"
2795,"24615"
2796,"99234"
2797,"58146"
2798,"53000"
2799,"58561"
2800,"76802"
2801,"24935"
2802,"44377"
2803,"11005"
2804,"92563"
2805,"22904"
2806,"56441"
2807,"65875"
2808,"92582"
2809,"36901"
2810,"33770"
2811,"95967"
2812,"G0271"
2813,"39200"
2814,"33270"
2815,"24105"
2816,"51585"
2817,"43123"
2818,"93925"
2819,"20805"
2820,"26471"
2821,"78660"
2822,"93454"
2823,"22505"
2824,"63035"
2825,"75572"
2826,"76010"
2827,"95979"
2828,"27888"
2829,"44640"
2830,"63283"
2831,"63199"
2832,"72081"
2833,"26215"
2834,"47120"
2835,"26850"
2836,"64802"
2837,"25628"
2838,"26340"
2839,"60512"
2840,"69676"
2841,"47620"
2842,"61605"
2843,"78202"
2844,"26750"
2845,"30300"
2846,"55175"
2847,"33710"
2848,"12017"
2849,"29898"
2850,"46260"
2851,"11043"
2852,"28435"
2853,"99212"
2854,"44408"
2855,"79200"
2856,"57265"
2857,"22212"
2858,"31080"
2859,"74175"
2860,"68110"
2861,"69714"
2862,"24655"
2863,"31785"
2864,"55815"
2865,"G0288"
2866,"54231"
2867,"95886"
2868,"30540"
2869,"45334"
2870,"15040"
2871,"29905"
2872,"45560"
2873,"23195"
2874,"70110"
2875,"25035"
2876,"26862"
2877,"77615"
2878,"95851"
2879,"40810"
2880,"45550"
2881,"88321"
2882,"25135"
2883,"41823"
2884,"88381"
2885,"15572"
2886,"32484"
2887,"90846"
2888,"93224"
2889,"26145"
2890,"90785"
2891,"33788"
2892,"33050"
2893,"43330"
2894,"52287"
2895,"68850"
2896,"27303"
2897,"41800"
2898,"29883"
2899,"91111"
2900,"G0168"
2901,"27477"
2902,"28150"
2903,"28262"
2904,"28289"
2905,"44360"
2906,"65091"
2907,"44126"
2908,"50860"
2909,"76519"
2910,"29876"
2911,"32445"
2912,"90963"
2913,"74230"
2914,"29847"
2915,"46604"
2916,"59050"
2917,"25650"
2918,"17250"
2919,"77290"
2920,"97164"
2921,"33987"
2922,"27614"
2923,"33780"
2924,"70558"
2925,"43860"
2926,"64634"
2927,"36861"
2928,"63196"
2929,"27720"
2930,"33724"
2931,"92583"
2932,"33244"
2933,"21450"
2934,"33989"
2935,"25651"
2936,"73551"
2937,"28126"
2938,"50600"
2939,"31760"
2940,"55842"
2941,"94669"
2942,"35883"
2943,"65426"
2944,"93464"
2945,"96440"
2946,"21082"
2947,"21087"
2948,"78457"
2949,"33030"
2950,"26210"
2951,"78018"
2952,"21920"
2953,"27305"
2954,"64647"
2955,"57250"
2956,"10036"
2957,"96931"
2958,"60100"
2959,"28510"
2960,"77301"
2961,"20975"
2962,"64907"
2963,"47550"
2964,"43213"
2965,"43266"
2966,"11011"
2967,"42844"
2968,"92082"
2969,"25107"
2970,"27513"
2971,"63012"
2972,"20985"
2973,"11201"
2974,"90962"
2975,"61250"
2976,"22586"
2977,"72083"
2978,"79300"
2979,"44125"
2980,"31420"
2981,"31535"
2982,"27418"
2983,"27712"
2984,"29800"
2985,"43460"
2986,"40700"
2987,"33877"
2988,"15819"
2989,"42820"
2990,"31579"
2991,"63709"
2992,"26010"
2993,"49320"
2994,"78282"
2995,"23670"
2996,"59870"
2997,"74181"
2998,"25931"
2999,"73700"
3000,"33536"
3001,"61575"
3002,"92025"
3003,"52315"
3004,"20693"
3005,"35631"
3006,"29584"
3007,"93281"
3008,"27397"
3009,"70134"
3010,"49560"
3011,"58605"
3012,"61253"
3013,"49651"
3014,"69910"
3015,"70190"
3016,"G0283"
3017,"11471"
3018,"26030"
3019,"27508"
3020,"29850"
3021,"28298"
3022,"59510"
3023,"33477"
3024,"72220"
3025,"G0342"
3026,"33265"
3027,"55520"
3028,"58822"
3029,"49650"
3030,"29086"
3031,"54435"
3032,"21050"
3033,"G0397"
3034,"28103"
3035,"25810"
3036,"35261"
3037,"41826"
3038,"69642"
3039,"93892"
3040,"32200"
3041,"64410"
3042,"64616"
3043,"78020"
3044,"14041"
3045,"38510"
3046,"56606"
3047,"64832"
3048,"26562"
3049,"43100"
3050,"74183"
3051,"10040"
3052,"28805"
3053,"19284"
3054,"28750"
3055,"88312"
3056,"64415"
3057,"96900"
3058,"36625"
3059,"35188"
3060,"50547"
3061,"22868"
3062,"93260"
3063,"26555"
3064,"42810"
3065,"27615"
3066,"63280"
3067,"26352"
3068,"11950"
3069,"33964"
3070,"54328"
3071,"21407"
3072,"31646"
3073,"33222"
3074,"35623"
3075,"53440"
3076,"73723"
3077,"41520"
3078,"44373"
3079,"50557"
3080,"27267"
3081,"45190"
3082,"72100"
3083,"96105"
3084,"15920"
3085,"54332"
3086,"61600"
3087,"20103"
3088,"27280"
3089,"37230"
3090,"49446"
3091,"62291"
3092,"62362"
3093,"63091"
3094,"88172"
3095,"24079"
3096,"35518"
3097,"65755"
3098,"52648"
3099,"78601"
3100,"78215"
3101,"63082"
3102,"44720"
3103,"64568"
3104,"27616"
3105,"47100"
3106,"55865"
3107,"76805"
3108,"77053"
3109,"99231"
3110,"19272"
3111,"63015"
3112,"77620"
3113,"21243"
3114,"21401"
3115,"25145"
3116,"27254"
3117,"70350"
3118,"24331"
3119,"65135"
3120,"34805"
3121,"51535"
3122,"97606"
3123,"43237"
3124,"64681"
3125,"93970"
3126,"26554"
3127,"43240"
3128,"38747"
3129,"55680"
3130,"63001"
3131,"22818"
3132,"27245"
3133,"70546"
3134,"68330"
3135,"93798"
3136,"20662"
3137,"23800"
3138,"45126"
3139,"63195"
3140,"73100"
3141,"95146"
3142,"90970"
3143,"25085"
3144,"28130"
3145,"54150"
3146,"64550"
3147,"49460"
3148,"47711"
3149,"23472"
3150,"19296"
3151,"25265"
3152,"31654"
3153,"20972"
3154,"20938"
3155,"43197"
3156,"59618"
3157,"27097"
3158,"37224"
3159,"29895"
3160,"58270"
3161,"25676"
3162,"52341"
3163,"62267"
3164,"17004"
3165,"31725"
3166,"36217"
3167,"47420"
3168,"28305"
3169,"33418"
3170,"27111"
3171,"43262"
3172,"33647"
3173,"61781"
3174,"10061"
3175,"15120"
3176,"20500"
3177,"36810"
3178,"33504"
3179,"41010"
3180,"67220"
3181,"19305"
3182,"45390"
3183,"62324"
3184,"64435"
3185,"42410"
3186,"93306"
3187,"70200"
3188,"92584"
3189,"49451"
3190,"43631"
3191,"24340"
3192,"33962"
3193,"38240"
3194,"45563"
3195,"93279"
3196,"93660"
3197,"99211"
3198,"29015"
3199,"25442"
3200,"G0268"
3201,"64738"
3202,"40702"
3203,"45400"
3204,"36821"
3205,"71030"
3206,"29435"
3207,"35621"
3208,"61345"
3209,"88311"
3210,"59300"
3211,"35558"
3212,"24498"
3213,"27726"
3214,"67904"
3215,"26952"
3216,"64633"
3217,"10021"
3218,"27165"
3219,"74020"
3220,"78710"
3221,"27200"
3222,"67916"
3223,"69155"
3224,"64864"
3225,"28600"
3226,"65286"
3227,"94002"
3228,"46900"
3229,"54861"
3230,"67570"
3231,"31296"
3232,"36522"
3233,"23455"
3234,"29240"
3235,"25360"
3236,"42235"
3237,"G0396"
3238,"22864"
3239,"27823"
3240,"49436"
3241,"95971"
3242,"95907"
3243,"31645"
3244,"49002"
3245,"99282"
3246,"64463"
3247,"G0473"
3248,"43610"
3249,"61305"
3250,"28092"
3251,"28234"
3252,"32998"
3253,"45307"
3254,"42870"
3255,"47371"
3256,"95800"
3257,"78014"
3258,"54400"
3259,"30150"
3260,"43622"
3261,"15834"
3262,"26556"
3263,"28173"
3264,"76828"
3265,"28295"
3266,"49600"
3267,"21260"
3268,"26720"
3269,"52265"
3270,"63173"
3271,"90956"
3272,"33973"
3273,"52235"
3274,"59350"
3275,"25130"
3276,"33610"
3277,"69310"
3278,"96422"
3279,"33977"
3280,"74360"
3281,"45346"
3282,"97150"
3283,"26587"
3284,"95864"
3285,"77075"
3286,"36475"
3287,"26608"
3288,"37760"
3289,"27704"
3290,"61796"
3291,"35301"
3292,"41872"
3293,"78291"
3294,"21245"
3295,"58562"
3296,"19081"
3297,"64643"
3298,"32604"
3299,"35556"
3300,"41252"
3301,"49402"
3302,"32405"
3303,"32667"
3304,"35694"
3305,"49611"
3306,"74150"
3307,"46020"
3308,"53260"
3309,"58950"
3310,"12042"
3311,"47563"
3312,"90951"
3313,"65105"
3314,"G0180"
3315,"63046"
3316,"53240"
3317,"11643"
3318,"22865"
3319,"29582"
3320,"24101"
3321,"57240"
3322,"20910"
3323,"74178"
3324,"G0445"
3325,"27570"
3326,"32553"
3327,"25400"
3328,"37619"
3329,"76821"
3330,"64771"
3331,"45337"
3332,"68360"
3333,"37252"
3334,"54700"
3335,"24077"
3336,"23473"
3337,"75898"
3338,"20802"
3339,"35536"
3340,"46040"
3341,"71022"
3342,"64420"
3343,"17107"
3344,"96125"
3345,"78305"
3346,"97804"
3347,"19271"
3348,"64653"
3349,"44721"
3350,"27391"
3351,"61333"
3352,"66172"
3353,"50920"
3354,"15277"
3355,"27692"
3356,"41016"
3357,"15780"
3358,"75893"
3359,"29915"
3360,"23625"
3361,"88364"
3362,"G6011"
3363,"32552"
3364,"36246"
3365,"27691"
3366,"24470"
3367,"28760"
3368,"50430"
3369,"28308"
3370,"54220"
3371,"33015"
3372,"95923"
3373,"78494"
3374,"33256"
3375,"12045"
3376,"33412"
3377,"36510"
3378,"97124"
3379,"42650"
3380,"31612"
3381,"24535"
3382,"44363"
3383,"31290"
3384,"61750"
3385,"64905"
3386,"G0402"
3387,"62355"
3388,"60545"
3389,"72129"
3390,"11642"
3391,"64615"
3392,"29425"
3393,"20962"
3394,"35642"
3395,"63661"
3396,"54000"
3397,"33249"
3398,"61151"
3399,"67227"
3400,"61645"
3401,"58140"
3402,"27370"
3403,"58720"
3404,"33221"
3405,"21230"
3406,"64566"
3407,"51530"
3408,"22558"
3409,"42409"
3410,"32815"
3411,"42305"
3412,"G0296"
3413,"28238"
3414,"94781"
3415,"25390"
3416,"28810"
3417,"40652"
3418,"95115"
3419,"22808"
3420,"43327"
3421,"64760"
3422,"29881"
3423,"26341"
3424,"28008"
3425,"49324"
3426,"33958"
3427,"57106"
3428,"54001"
3429,"23470"
3430,"50694"
3431,"28288"
3432,"78103"
3433,"20551"
3434,"25825"
3435,"78306"
3436,"99235"
3437,"61581"
3438,"11402"
3439,"15839"
3440,"36598"
3441,"36909"
3442,"70470"
3443,"23525"
3444,"54520"
3445,"68816"
3446,"43605"
3447,"27086"
3448,"44110"
3449,"94014"
3450,"21044"
3451,"21295"
3452,"61314"
3453,"69632"
3454,"64488"
3455,"49505"
3456,"67924"
3457,"33922"
3458,"66225"
3459,"26776"
3460,"63300"
3461,"28107"
3462,"50953"
3463,"15937"
3464,"22844"
3465,"35875"
3466,"99202"
3467,"21145"
3468,"49500"
3469,"88187"
3470,"69005"
3471,"33840"
3472,"73702"
3473,"26910"
3474,"65210"
3475,"66825"
3476,"21016"
3477,"29450"
3478,"67961"
3479,"43850"
3480,"68801"
3481,"41153"
3482,"27146"
3483,"35523"
3484,"15732"
3485,"27412"
3486,"58943"
3487,"92526"
3488,"57461"
3489,"23465"
3490,"44005"
3491,"48545"
3492,"73010"
3493,"48154"
3494,"61615"
3495,"37145"
3496,"61619"
3497,"80502"
3498,"37500"
3499,"12032"
3500,"15944"
3501,"61521"
3502,"15221"
3503,"35691"
3504,"51792"
3505,"40800"
3506,"45382"
3507,"27724"
3508,"50010"
3509,"54522"
3510,"64446"
3511,"55000"
3512,"64605"
3513,"72040"
3514,"41135"
3515,"27556"
3516,"27454"
3517,"76856"
3518,"92610"
3519,"33031"
3520,"28496"
3521,"21390"
3522,"27087"
3523,"21280"
3524,"30802"
3525,"78258"
3526,"73650"
3527,"58540"
3528,"31292"
3529,"92019"
3530,"41830"
3531,"23935"
3532,"33223"
3533,"73222"
3534,"58150"
3535,"63707"
3536,"74328"
3537,"28118"
3538,"37722"
3539,"90945"
3540,"95927"
3541,"32905"
3542,"57421"
3543,"61108"
3544,"64483"
3545,"27005"
3546,"48554"
3547,"99345"
3548,"32096"
3549,"76813"
3550,"11012"
3551,"93315"
3552,"29325"
3553,"30130"
3554,"46505"
3555,"57280"
3556,"58740"
3557,"22511"
3558,"78605"
3559,"24359"
3560,"40510"
3561,"48145"
3562,"95861"
3563,"17266"
3564,"23406"
3565,"27681"
3566,"43335"
3567,"93750"
3568,"58661"
3569,"61586"
3570,"32540"
3571,"70487"
3572,"50045"
3573,"35638"
3574,"23190"
3575,"27425"
3576,"30117"
3577,"78730"
3578,"58565"
3579,"76511"
3580,"77790"
3581,"23466"
3582,"64890"
3583,"88363"
3584,"90865"
3585,"95975"
3586,"47765"
3587,"33684"
3588,"67810"
3589,"44150"
3590,"57456"
3591,"61606"
3592,"49465"
3593,"57112"
3594,"96416"
3595,"37183"
3596,"26991"
3597,"33241"
3598,"88141"
3599,"93930"
3600,"43453"
3601,"28312"
3602,"64495"
3603,"G0504"
3604,"35905"
3605,"68525"
3606,"23172"
3607,"72147"
3608,"78070"
3609,"78016"
3610,"42340"
3611,"19082"
3612,"26260"
3613,"26494"
